"market","ticker","name","cik","yahoo_symbol","xueqiu_symbol","cninfo_plate","rss_urls","notes"
"SZ","300792","壹网壹创","","300792.SZ","SZ300792","sz","","I64互联网和相关服务"
"SZ","300793","佳禾智能","","300793.SZ","SZ300793","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","300800","力合科技","","300800.SZ","SZ300800","sz","","C40仪器仪表制造业"
"SZ","300802","矩子科技","","300802.SZ","SZ300802","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","300807","天迈科技","","300807.SZ","SZ300807","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","300810","中科海讯","","300810.SZ","SZ300810","sz","","I65软件和信息技术服务业"
"SZ","300811","铂科新材","","300811.SZ","SZ300811","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","300814","中富电路","","300814.SZ","SZ300814","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","300820","英杰电气","","300820.SZ","SZ300820","sz","","C38电气机械和器材制造业"
"SZ","300822","贝仕达克","","300822.SZ","SZ300822","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","300823","建科智能","","300823.SZ","SZ300823","sz","","C35专用设备制造业"
"SZ","300827","上能电气","","300827.SZ","SZ300827","sz","","C38电气机械和器材制造业"
"SZ","300828","锐新科技","","300828.SZ","SZ300828","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","300830","金现代","","300830.SZ","SZ300830","sz","","I65软件和信息技术服务业"
"SZ","300835","龙磁科技","","300835.SZ","SZ300835","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","300836","佰奥智能","","300836.SZ","SZ300836","sz","","C35专用设备制造业"
"SZ","300842","帝科股份","","300842.SZ","SZ300842","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","300843","胜蓝股份","","300843.SZ","SZ300843","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","300845","捷安高科","","300845.SZ","SZ300845","sz","","I65软件和信息技术服务业"
"SZ","300846","首都在线","","300846.SZ","SZ300846","sz","","I65软件和信息技术服务业"
"SZ","300847","中船汉光","","300847.SZ","SZ300847","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","300851","交大思诺","","300851.SZ","SZ300851","sz","","I65软件和信息技术服务业"
"SZ","300852","四会富仕","","300852.SZ","SZ300852","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","300853","申昊科技","","300853.SZ","SZ300853","sz","","C34通用设备制造业"
"SZ","300857","协创数据","","300857.SZ","SZ300857","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","300862","蓝盾光电","","300862.SZ","SZ300862","sz","","C40仪器仪表制造业"
"SZ","300866","安克创新","","300866.SZ","SZ300866","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","300870","欧陆通","","300870.SZ","SZ300870","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","300872","天阳科技","","300872.SZ","SZ300872","sz","","I65软件和信息技术服务业"
"SZ","300880","迦南智能","","300880.SZ","SZ300880","sz","","C40仪器仪表制造业"
"SZ","300882","万胜智能","","300882.SZ","SZ300882","sz","","C40仪器仪表制造业"
"SZ","300884","狄耐克","","300884.SZ","SZ300884","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","300895","铜牛信息","","300895.SZ","SZ300895","sz","","I65软件和信息技术服务业"
"SZ","300897","山科智能","","300897.SZ","SZ300897","sz","","C40仪器仪表制造业"
"SZ","300903","科翔股份","","300903.SZ","SZ300903","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","300907","康平科技","","300907.SZ","SZ300907","sz","","C38电气机械和器材制造业"
"SZ","300909","汇创达","","300909.SZ","SZ300909","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","300911","亿田智能","","300911.SZ","SZ300911","sz","","C38电气机械和器材制造业"
"SZ","300916","朗特智能","","300916.SZ","SZ300916","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","300919","中伟新材","","300919.SZ","SZ300919","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","300921","南凌科技","","300921.SZ","SZ300921","sz","","I64互联网和相关服务"
"SZ","300925","法本信息","","300925.SZ","SZ300925","sz","","I65软件和信息技术服务业"
"SZ","300931","通用电梯","","300931.SZ","SZ300931","sz","","C34通用设备制造业"
"SZ","300935","盈建科","","300935.SZ","SZ300935","sz","","I65软件和信息技术服务业"
"SZ","300936","中英科技","","300936.SZ","SZ300936","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","300939","秋田微","","300939.SZ","SZ300939","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","300940","南极光","","300940.SZ","SZ300940","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","300941","创识科技","","300941.SZ","SZ300941","sz","","I65软件和信息技术服务业"
"SZ","300951","博硕科技","","300951.SZ","SZ300951","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","300956","英力股份","","300956.SZ","SZ300956","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","300959","线上线下","","300959.SZ","SZ300959","sz","","I65软件和信息技术服务业"
"SZ","300964","本川智能","","300964.SZ","SZ300964","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","300965","恒宇信通","","300965.SZ","SZ300965","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","300968","格林精密","","300968.SZ","SZ300968","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","300976","达瑞电子","","300976.SZ","SZ300976","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","300987","川网传媒","","300987.SZ","SZ300987","sz","","I64互联网和相关服务"
"SZ","300991","创益通","","300991.SZ","SZ300991","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","300996","普联软件","","300996.SZ","SZ300996","sz","","I65软件和信息技术服务业"
"SZ","301002","崧盛股份","","301002.SZ","SZ301002","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301008","宏昌科技","","301008.SZ","SZ301008","sz","","C38电气机械和器材制造业"
"SZ","301012","扬电科技","","301012.SZ","SZ301012","sz","","C38电气机械和器材制造业"
"SZ","301020","密封科技","","301020.SZ","SZ301020","sz","","C34通用设备制造业"
"SZ","301021","英诺激光","","301021.SZ","SZ301021","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301031","中熔电气","","301031.SZ","SZ301031","sz","","C38电气机械和器材制造业"
"SZ","301041","金百泽","","301041.SZ","SZ301041","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301042","安联锐视","","301042.SZ","SZ301042","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301045","天禄科技","","301045.SZ","SZ301045","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301050","雷电微力","","301050.SZ","SZ301050","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301051","信濠光电","","301051.SZ","SZ301051","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301067","显盈科技","","301067.SZ","SZ301067","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301082","久盛电气","","301082.SZ","SZ301082","sz","","C38电气机械和器材制造业"
"SZ","301083","百胜智能","","301083.SZ","SZ301083","sz","","C35专用设备制造业"
"SZ","301085","亚康股份","","301085.SZ","SZ301085","sz","","I65软件和信息技术服务业"
"SZ","301086","鸿富瀚","","301086.SZ","SZ301086","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301095","广立微","","301095.SZ","SZ301095","sz","","I65软件和信息技术服务业"
"SZ","301106","骏成科技","","301106.SZ","SZ301106","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301107","瑜欣电子","","301107.SZ","SZ301107","sz","","C34通用设备制造业"
"SZ","301110","青木科技","","301110.SZ","SZ301110","sz","","I64互联网和相关服务"
"SZ","301112","信邦智能","","301112.SZ","SZ301112","sz","","C35专用设备制造业"
"SZ","301117","佳缘科技","","301117.SZ","SZ301117","sz","","I65软件和信息技术服务业"
"SZ","301120","新特电气","","301120.SZ","SZ301120","sz","","C38电气机械和器材制造业"
"SZ","301121","紫建电子","","301121.SZ","SZ301121","sz","","C38电气机械和器材制造业"
"SZ","301123","奕东电子","","301123.SZ","SZ301123","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301129","瑞纳智能","","301129.SZ","SZ301129","sz","","C40仪器仪表制造业"
"SZ","301132","满坤科技","","301132.SZ","SZ301132","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301135","瑞德智能","","301135.SZ","SZ301135","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301141","中科磁业","","301141.SZ","SZ301141","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301150","中一科技","","301150.SZ","SZ301150","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301152","天力锂能","","301152.SZ","SZ301152","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301153","中科江南","","301153.SZ","SZ301153","sz","","I65软件和信息技术服务业"
"SZ","301155","海力风电","","301155.SZ","SZ301155","sz","","C38电气机械和器材制造业"
"SZ","301157","华塑科技","","301157.SZ","SZ301157","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301159","三维天地","","301159.SZ","SZ301159","sz","","I65软件和信息技术服务业"
"SZ","301162","国能日新","","301162.SZ","SZ301162","sz","","I65软件和信息技术服务业"
"SZ","301165","锐捷网络","","301165.SZ","SZ301165","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301171","易点天下","","301171.SZ","SZ301171","sz","","I64互联网和相关服务"
"SZ","301172","君逸数码","","301172.SZ","SZ301172","sz","","I65软件和信息技术服务业"
"SZ","301176","逸豪新材","","301176.SZ","SZ301176","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301178","天亿马","","301178.SZ","SZ301178","sz","","I65软件和信息技术服务业"
"SZ","301179","泽宇智能","","301179.SZ","SZ301179","sz","","I65软件和信息技术服务业"
"SZ","301180","万祥科技","","301180.SZ","SZ301180","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301182","凯旺科技","","301182.SZ","SZ301182","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301183","东田微","","301183.SZ","SZ301183","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301185","鸥玛软件","","301185.SZ","SZ301185","sz","","I65软件和信息技术服务业"
"SZ","301187","欧圣电气","","301187.SZ","SZ301187","sz","","C38电气机械和器材制造业"
"SZ","301189","奥尼电子","","301189.SZ","SZ301189","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301191","菲菱科思","","301191.SZ","SZ301191","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301195","北路智控","","301195.SZ","SZ301195","sz","","I65软件和信息技术服务业"
"SZ","301197","工大科雅","","301197.SZ","SZ301197","sz","","I65软件和信息技术服务业"
"SZ","301205","联特科技","","301205.SZ","SZ301205","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301208","中亦科技","","301208.SZ","SZ301208","sz","","I65软件和信息技术服务业"
"SZ","301213","观想科技","","301213.SZ","SZ301213","sz","","I65软件和信息技术服务业"
"SZ","301217","铜冠铜箔","","301217.SZ","SZ301217","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301218","华是科技","","301218.SZ","SZ301218","sz","","I65软件和信息技术服务业"
"SZ","301221","光庭信息","","301221.SZ","SZ301221","sz","","I65软件和信息技术服务业"
"SZ","301226","祥明智能","","301226.SZ","SZ301226","sz","","C38电气机械和器材制造业"
"SZ","301232","飞沃科技","","301232.SZ","SZ301232","sz","","C34通用设备制造业"
"SZ","301236","软通动力","","301236.SZ","SZ301236","sz","","I65软件和信息技术服务业"
"SZ","301248","杰创智能","","301248.SZ","SZ301248","sz","","I65软件和信息技术服务业"
"SZ","301251","威尔高","","301251.SZ","SZ301251","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301252","同星科技","","301252.SZ","SZ301252","sz","","C34通用设备制造业"
"SZ","301255","通力科技","","301255.SZ","SZ301255","sz","","C34通用设备制造业"
"SZ","301262","海看股份","","301262.SZ","SZ301262","sz","","I63电信、广播电视和卫星传输服务"
"SZ","301269","华大九天","","301269.SZ","SZ301269","sz","","I65软件和信息技术服务业"
"SZ","301270","汉仪股份","","301270.SZ","SZ301270","sz","","I65软件和信息技术服务业"
"SZ","301275","汉朔科技","","301275.SZ","SZ301275","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301278","快可电子","","301278.SZ","SZ301278","sz","","C38电气机械和器材制造业"
"SZ","301279","金道科技","","301279.SZ","SZ301279","sz","","C34通用设备制造业"
"SZ","301280","珠城科技","","301280.SZ","SZ301280","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301282","金禄电子","","301282.SZ","SZ301282","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301285","鸿日达","","301285.SZ","SZ301285","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301291","明阳电气","","301291.SZ","SZ301291","sz","","C38电气机械和器材制造业"
"SZ","301295","美硕科技","","301295.SZ","SZ301295","sz","","C38电气机械和器材制造业"
"SZ","301299","卓创资讯","","301299.SZ","SZ301299","sz","","I64互联网和相关服务"
"SZ","301302","华如科技","","301302.SZ","SZ301302","sz","","I65软件和信息技术服务业"
"SZ","301308","江波龙","","301308.SZ","SZ301308","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301311","昆船智能","","301311.SZ","SZ301311","sz","","C34通用设备制造业"
"SZ","301313","凡拓数创","","301313.SZ","SZ301313","sz","","I65软件和信息技术服务业"
"SZ","301314","科瑞思","","301314.SZ","SZ301314","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301315","威士顿","","301315.SZ","SZ301315","sz","","I65软件和信息技术服务业"
"SZ","301316","慧博云通","","301316.SZ","SZ301316","sz","","I65软件和信息技术服务业"
"SZ","301318","维海德","","301318.SZ","SZ301318","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301319","唯特偶","","301319.SZ","SZ301319","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301320","豪江智能","","301320.SZ","SZ301320","sz","","C38电气机械和器材制造业"
"SZ","301321","翰博高新","","301321.SZ","SZ301321","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301326","捷邦科技","","301326.SZ","SZ301326","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301328","维峰电子","","301328.SZ","SZ301328","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301329","信音电子","","301329.SZ","SZ301329","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301330","熵基科技","","301330.SZ","SZ301330","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301337","亚华电子","","301337.SZ","SZ301337","sz","","I65软件和信息技术服务业"
"SZ","301339","通行宝","","301339.SZ","SZ301339","sz","","I65软件和信息技术服务业"
"SZ","301348","蓝箭电子","","301348.SZ","SZ301348","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301358","湖南裕能","","301358.SZ","SZ301358","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301359","东南电子","","301359.SZ","SZ301359","sz","","C38电气机械和器材制造业"
"SZ","301360","荣旗科技","","301360.SZ","SZ301360","sz","","C35专用设备制造业"
"SZ","301361","众智科技","","301361.SZ","SZ301361","sz","","C38电气机械和器材制造业"
"SZ","301362","民爆光电","","301362.SZ","SZ301362","sz","","C38电气机械和器材制造业"
"SZ","301366","一博科技","","301366.SZ","SZ301366","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301368","丰立智能","","301368.SZ","SZ301368","sz","","C34通用设备制造业"
"SZ","301369","联动科技","","301369.SZ","SZ301369","sz","","C35专用设备制造业"
"SZ","301378","通达海","","301378.SZ","SZ301378","sz","","I65软件和信息技术服务业"
"SZ","301379","天山电子","","301379.SZ","SZ301379","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301380","挖金客","","301380.SZ","SZ301380","sz","","I65软件和信息技术服务业"
"SZ","301382","蜂助手","","301382.SZ","SZ301382","sz","","I64互联网和相关服务"
"SZ","301383","天键股份","","301383.SZ","SZ301383","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301386","未来电器","","301386.SZ","SZ301386","sz","","C38电气机械和器材制造业"
"SZ","301387","光大同创","","301387.SZ","SZ301387","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301388","欣灵电气","","301388.SZ","SZ301388","sz","","C38电气机械和器材制造业"
"SZ","301389","隆扬电子","","301389.SZ","SZ301389","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301391","卡莱特","","301391.SZ","SZ301391","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301396","宏景科技","","301396.SZ","SZ301396","sz","","I65软件和信息技术服务业"
"SZ","301399","英特科技","","301399.SZ","SZ301399","sz","","C34通用设备制造业"
"SZ","301413","安培龙","","301413.SZ","SZ301413","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301418","协昌科技","","301418.SZ","SZ301418","sz","","C38电气机械和器材制造业"
"SZ","301419","阿莱德","","301419.SZ","SZ301419","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301421","波长光电","","301421.SZ","SZ301421","sz","","C40仪器仪表制造业"
"SZ","301428","世纪恒通","","301428.SZ","SZ301428","sz","","I64互联网和相关服务"
"SZ","301439","泓淋电力","","301439.SZ","SZ301439","sz","","C38电气机械和器材制造业"
"SZ","301448","开创电气","","301448.SZ","SZ301448","sz","","C34通用设备制造业"
"SZ","301456","盘古智能","","301456.SZ","SZ301456","sz","","C35专用设备制造业"
"SZ","301458","钧崴电子","","301458.SZ","SZ301458","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301479","弘景光电","","301479.SZ","SZ301479","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301486","致尚科技","","301486.SZ","SZ301486","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301488","豪恩汽电","","301488.SZ","SZ301488","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301489","思泉新材","","301489.SZ","SZ301489","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301491","汉桑科技","","301491.SZ","SZ301491","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301502","华阳智能","","301502.SZ","SZ301502","sz","","C38电气机械和器材制造业"
"SZ","301503","智迪科技","","301503.SZ","SZ301503","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301510","固高科技","","301510.SZ","SZ301510","sz","","C40仪器仪表制造业"
"SZ","301511","德福科技","","301511.SZ","SZ301511","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301513","尚水智能","","301513.SZ","SZ301513","sz","","C35专用设备制造业"
"SZ","301516","中远通","","301516.SZ","SZ301516","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301517","陕西华达","","301517.SZ","SZ301517","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301525","儒竞科技","","301525.SZ","SZ301525","sz","","C38电气机械和器材制造业"
"SZ","301531","春光集团","","301531.SZ","SZ301531","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301536","星宸科技","","301536.SZ","SZ301536","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301548","崇德科技","","301548.SZ","SZ301548","sz","","C34通用设备制造业"
"SZ","301551","无线传媒","","301551.SZ","SZ301551","sz","","I63电信、广播电视和卫星传输服务"
"SZ","301556","托普云农","","301556.SZ","SZ301556","sz","","I65软件和信息技术服务业"
"SZ","301566","达利凯普","","301566.SZ","SZ301566","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301567","贝隆精密","","301567.SZ","SZ301567","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301571","国科天成","","301571.SZ","SZ301571","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301577","美信科技","","301577.SZ","SZ301577","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301578","辰奕智能","","301578.SZ","SZ301578","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301589","诺瓦星云","","301589.SZ","SZ301589","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301592","六九一二","","301592.SZ","SZ301592","sz","","I65软件和信息技术服务业"
"SZ","301599","理奇智能","","301599.SZ","SZ301599","sz","","C35专用设备制造业"
"SZ","301600","慧翰股份","","301600.SZ","SZ301600","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301603","乔锋智能","","301603.SZ","SZ301603","sz","","C34通用设备制造业"
"SZ","301606","绿联科技","","301606.SZ","SZ301606","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301608","博实结","","301608.SZ","SZ301608","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301609","山大电力","","301609.SZ","SZ301609","sz","","C38电气机械和器材制造业"
"SZ","301611","珂玛科技","","301611.SZ","SZ301611","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301622","英思特","","301622.SZ","SZ301622","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301626","苏州天脉","","301626.SZ","SZ301626","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301628","强达电路","","301628.SZ","SZ301628","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301629","矽电股份","","301629.SZ","SZ301629","sz","","C35专用设备制造业"
"SZ","301630","同宇新材","","301630.SZ","SZ301630","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301631","壹连科技","","301631.SZ","SZ301631","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301633","港迪技术","","301633.SZ","SZ301633","sz","","I65软件和信息技术服务业"
"SZ","301638","南网数字","","301638.SZ","SZ301638","sz","","I65软件和信息技术服务业"
"SZ","301662","宏工科技","","301662.SZ","SZ301662","sz","","C35专用设备制造业"
"SZ","301666","大普微","","301666.SZ","SZ301666","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301669","高特电子","","301669.SZ","SZ301669","sz","","C38电气机械和器材制造业"
"SZ","301678","新恒汇","","301678.SZ","SZ301678","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301682","宏明电子","","301682.SZ","SZ301682","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301687","新广益","","301687.SZ","SZ301687","sz","","C39计算机、通信和其他电子设备制造业"
"SZ","301696","三瑞智能","","301696.SZ","SZ301696","sz","","C38电气机械和器材制造业"
"SH","600037","歌华有线","","600037.SS","SH600037","sh","","I63电信、广播电视和卫星传输服务"
"SH","600050","中国联通","","600050.SS","SH600050","sh","","I63电信、广播电视和卫星传输服务"
"SH","600060","海信视像","","600060.SS","SH600060","sh","","C39计算机、通信和其他电子设备制造业"
"SH","600071","凤凰光学","","600071.SS","SH600071","sh","","C40仪器仪表制造业"
"SH","600089","特变电工","","600089.SS","SH600089","sh","","C38电气机械和器材制造业"
"SH","600100","同方股份","","600100.SS","SH600100","sh","","C39计算机、通信和其他电子设备制造业"
"SH","600110","诺德股份","","600110.SS","SH600110","sh","","C39计算机、通信和其他电子设备制造业"
"SH","600118","中国卫星","","600118.SS","SH600118","sh","","C39计算机、通信和其他电子设备制造业"
"SH","600130","波导股份","","600130.SS","SH600130","sh","","C39计算机、通信和其他电子设备制造业"
"SH","600131","国网信通","","600131.SS","SH600131","sh","","I65软件和信息技术服务业"
"SH","600151","航天机电","","600151.SS","SH600151","sh","","C38电气机械和器材制造业"
"SH","600152","维科技术","","600152.SS","SH600152","sh","","C38电气机械和器材制造业"
"SH","600171","上海贝岭","","600171.SS","SH600171","sh","","C39计算机、通信和其他电子设备制造业"
"SH","600183","生益科技","","600183.SS","SH600183","sh","","C39计算机、通信和其他电子设备制造业"
"SH","600184","光电股份","","600184.SS","SH600184","sh","","C35专用设备制造业"
"SH","600192","长城电工","","600192.SS","SH600192","sh","","C38电气机械和器材制造业"
"SH","600198","大唐电信","","600198.SS","SH600198","sh","","C39计算机、通信和其他电子设备制造业"
"SH","600203","福日电子","","600203.SS","SH600203","sh","","C39计算机、通信和其他电子设备制造业"
"SH","600228","返利科技","","600228.SS","SH600228","sh","","I64互联网和相关服务"
"SH","600237","铜峰电子","","600237.SS","SH600237","sh","","C39计算机、通信和其他电子设备制造业"
"SH","600261","阳光照明","","600261.SS","SH600261","sh","","C38电气机械和器材制造业"
"SH","600268","国电南自","","600268.SS","SH600268","sh","","C38电气机械和器材制造业"
"SH","600271","航天信息","","600271.SS","SH600271","sh","","I65软件和信息技术服务业"
"SH","600288","大恒科技","","600288.SS","SH600288","sh","","C39计算机、通信和其他电子设备制造业"
"SH","600312","平高电气","","600312.SS","SH600312","sh","","C38电气机械和器材制造业"
"SH","600330","天通股份","","600330.SS","SH600330","sh","","C39计算机、通信和其他电子设备制造业"
"SH","600345","长江通信","","600345.SS","SH600345","sh","","C39计算机、通信和其他电子设备制造业"
"SH","600353","旭光电子","","600353.SS","SH600353","sh","","C39计算机、通信和其他电子设备制造业"
"SH","600360","华微电子","","600360.SS","SH600360","sh","","C39计算机、通信和其他电子设备制造业"
"SH","600363","联创光电","","600363.SS","SH600363","sh","","C39计算机、通信和其他电子设备制造业"
"SH","600379","宝光股份","","600379.SS","SH600379","sh","","C38电气机械和器材制造业"
"SH","600405","动力源","","600405.SS","SH600405","sh","","C39计算机、通信和其他电子设备制造业"
"SH","600406","国电南瑞","","600406.SS","SH600406","sh","","I65软件和信息技术服务业"
"SH","600410","华胜天成","","600410.SS","SH600410","sh","","I65软件和信息技术服务业"
"SH","600416","湘电股份","","600416.SS","SH600416","sh","","C38电气机械和器材制造业"
"SH","600435","北方导航","","600435.SS","SH600435","sh","","C39计算机、通信和其他电子设备制造业"
"SH","600446","金证股份","","600446.SS","SH600446","sh","","I65软件和信息技术服务业"
"SH","600460","士兰微","","600460.SS","SH600460","sh","","C39计算机、通信和其他电子设备制造业"
"SH","600468","百利电气","","600468.SS","SH600468","sh","","C38电气机械和器材制造业"
"SH","600487","亨通光电","","600487.SS","SH600487","sh","","C38电气机械和器材制造业"
"SH","600498","烽火通信","","600498.SS","SH600498","sh","","C39计算机、通信和其他电子设备制造业"
"SH","600501","航天晨光","","600501.SS","SH600501","sh","","C35专用设备制造业"
"SH","600520","三佳科技","","600520.SS","SH600520","sh","","C35专用设备制造业"
"SH","600522","中天科技","","600522.SS","SH600522","sh","","C38电气机械和器材制造业"
"SH","600536","中国软件","","600536.SS","SH600536","sh","","I65软件和信息技术服务业"
"SH","600545","卓郎智能","","600545.SS","SH600545","sh","","C35专用设备制造业"
"SH","600550","保变电气","","600550.SS","SH600550","sh","","C38电气机械和器材制造业"
"SH","600552","凯盛科技","","600552.SS","SH600552","sh","","C39计算机、通信和其他电子设备制造业"
"SH","600556","天下秀","","600556.SS","SH600556","sh","","I64互联网和相关服务"
"SH","600562","国睿科技","","600562.SS","SH600562","sh","","C39计算机、通信和其他电子设备制造业"
"SH","600563","法拉电子","","600563.SS","SH600563","sh","","C39计算机、通信和其他电子设备制造业"
"SH","600570","恒生电子","","600570.SS","SH600570","sh","","I65软件和信息技术服务业"
"SH","600571","信雅达","","600571.SS","SH600571","sh","","I65软件和信息技术服务业"
"SH","600580","卧龙电驱","","600580.SS","SH600580","sh","","C38电气机械和器材制造业"
"SH","600582","天地科技","","600582.SS","SH600582","sh","","C35专用设备制造业"
"SH","600584","长电科技","","600584.SS","SH600584","sh","","C39计算机、通信和其他电子设备制造业"
"SH","600588","用友网络","","600588.SS","SH600588","sh","","I65软件和信息技术服务业"
"SH","600589","大位科技","","600589.SS","SH600589","sh","","I65软件和信息技术服务业"
"SH","600590","泰豪科技","","600590.SS","SH600590","sh","","C38电气机械和器材制造业"
"SH","600601","方正科技","","600601.SS","SH600601","sh","","C39计算机、通信和其他电子设备制造业"
"SH","600602","云赛智联","","600602.SS","SH600602","sh","","I65软件和信息技术服务业"
"SH","600633","浙数文化","","600633.SS","SH600633","sh","","I64互联网和相关服务"
"SH","600637","东方明珠","","600637.SS","SH600637","sh","","I63电信、广播电视和卫星传输服务"
"SH","600640","国脉文化","","600640.SS","SH600640","sh","","I64互联网和相关服务"
"SH","600699","均胜电子","","600699.SS","SH600699","sh","","C39计算机、通信和其他电子设备制造业"
