"market","ticker","name","cik","yahoo_symbol","xueqiu_symbol","cninfo_plate","rss_urls","notes"
"SH","600089","特变电工","","600089.SS","SH600089","sh","","C38电气机械和器材制造业; avg20_amount=3276362101; last_amount=2452950905; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","600406","国电南瑞","","600406.SS","SH600406","sh","","I65软件和信息技术服务业; avg20_amount=1559596887; last_amount=1313526541; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","600050","中国联通","","600050.SS","SH600050","sh","","I63电信、广播电视和卫星传输服务; avg20_amount=660798366; last_amount=609852688; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","600183","生益科技","","600183.SS","SH600183","sh","","copper clad laminate and PCB materials; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","603019","中科曙光","","603019.SS","SH603019","sh","","servers and supercomputing; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","603501","豪威集团","","603501.SS","SH603501","sh","","image sensor and chips; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","603986","兆易创新","","603986.SS","SH603986","sh","","memory and MCU chips; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","600028","中国石化","","600028.SS","SH600028","sh","","B07石油和天然气开采业; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","600030","中信证券","","600030.SS","SH600030","sh","","J67资本市场服务; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","600031","三一重工","","600031.SS","SH600031","sh","","C35专用设备制造业; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","600036","招商银行","","600036.SS","SH600036","sh","","J66货币金融服务; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","600111","北方稀土","","600111.SS","SH600111","sh","","C32有色金属冶炼和压延加工业; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","600150","中国船舶","","600150.SS","SH600150","sh","","C37铁路、船舶、航空航天和其他运输设备制造业; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","600276","恒瑞医药","","600276.SS","SH600276","sh","","C27医药制造业; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","600309","万华化学","","600309.SS","SH600309","sh","","C26化学原料和化学制品制造业; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","600519","贵州茅台","","600519.SS","SH600519","sh","","C15酒、饮料和精制茶制造业; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","600760","中航沈飞","","600760.SS","SH600760","sh","","C37铁路、船舶、航空航天和其他运输设备制造业; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","600809","山西汾酒","","600809.SS","SH600809","sh","","C15酒、饮料和精制茶制造业; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","600887","伊利股份","","600887.SS","SH600887","sh","","C14食品制造业; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","600900","长江电力","","600900.SS","SH600900","sh","","D44电力、热力生产和供应业; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","600930","华电新能","","600930.SS","SH600930","sh","","D44电力、热力生产和供应业; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","601012","隆基绿能","","601012.SS","SH601012","sh","","C38电气机械和器材制造业; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","601088","中国神华","","601088.SS","SH601088","sh","","B06煤炭开采和洗选业; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","601127","赛力斯","","601127.SS","SH601127","sh","","C36汽车制造业; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","601166","兴业银行","","601166.SS","SH601166","sh","","J66货币金融服务; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","601211","国泰海通","","601211.SS","SH601211","sh","","J67资本市场服务; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","601288","农业银行","","601288.SS","SH601288","sh","","J66货币金融服务; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","601318","中国平安","","601318.SS","SH601318","sh","","J68保险业; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","601328","交通银行","","601328.SS","SH601328","sh","","J66货币金融服务; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","601398","工商银行","","601398.SS","SH601398","sh","","J66货币金融服务; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","601600","中国铝业","","601600.SS","SH601600","sh","","C32有色金属冶炼和压延加工业; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","601601","中国太保","","601601.SS","SH601601","sh","","J68保险业; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","601628","中国人寿","","601628.SS","SH601628","sh","","J68保险业; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","601658","邮储银行","","601658.SS","SH601658","sh","","J66货币金融服务; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","601668","中国建筑","","601668.SS","SH601668","sh","","E48土木工程建筑业; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","601688","华泰证券","","601688.SS","SH601688","sh","","J67资本市场服务; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","601728","中国电信","","601728.SS","SH601728","sh","","I63电信、广播电视和卫星传输服务; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","601857","中国石油","","601857.SS","SH601857","sh","","B07石油和天然气开采业; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","601888","中国中免","","601888.SS","SH601888","sh","","L72商务服务业; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","601899","紫金矿业","","601899.SS","SH601899","sh","","B09有色金属矿采选业; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","601919","中远海控","","601919.SS","SH601919","sh","","G55水上运输业; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","601988","中国银行","","601988.SS","SH601988","sh","","J66货币金融服务; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","603259","药明康德","","603259.SS","SH603259","sh","","M73研究和试验发展; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","603993","洛阳钼业","","603993.SS","SH603993","sh","","B09有色金属矿采选业; index_source=sz50; index_update=2026-06-29; index_source=hs300; index_update=2026-06-29"
"SH","600522","中天科技","","600522.SS","SH600522","sh","","C38电气机械和器材制造业; avg20_amount=18626887666; last_amount=14677258176; index_source=hs300; index_update=2026-06-29"
"SH","600584","长电科技","","600584.SS","SH600584","sh","","C39计算机、通信和其他电子设备制造业; avg20_amount=18488036488; last_amount=18686955465; index_source=hs300; index_update=2026-06-29"
"SH","600118","中国卫星","","600118.SS","SH600118","sh","","C39计算机、通信和其他电子设备制造业; avg20_amount=4294766131; last_amount=5315896085; index_source=hs300; index_update=2026-06-29"
"SH","600875","东方电气","","600875.SS","SH600875","sh","","C34通用设备制造业; avg20_amount=2023865164; last_amount=1551476923; index_source=hs300; index_update=2026-06-29"
"SH","600941","中国移动","","600941.SS","SH600941","sh","","I63电信、广播电视和卫星传输服务; avg20_amount=911981472; last_amount=945724251; index_source=hs300; index_update=2026-06-29"
"SH","600588","用友网络","","600588.SS","SH600588","sh","","I65软件和信息技术服务业; avg20_amount=490658941; last_amount=515712272; index_source=hs300; index_update=2026-06-29"
"SH","600460","士兰微","","600460.SS","SH600460","sh","","IDM semiconductor; index_source=hs300; index_update=2026-06-29"
"SH","600570","恒生电子","","600570.SS","SH600570","sh","","financial software; index_source=hs300; index_update=2026-06-29"
"SZ","000063","中兴通讯","","000063.SZ","SZ000063","sz","","telecom equipment and servers; index_source=hs300; index_update=2026-06-29"
"SZ","000938","紫光股份","","000938.SZ","SZ000938","sz","","networking and cloud infrastructure; index_source=hs300; index_update=2026-06-29"
"SZ","000977","浪潮信息","","000977.SZ","SZ000977","sz","","AI server; index_source=hs300; index_update=2026-06-29"
"SZ","000988","华工科技","","000988.SZ","SZ000988","sz","","optical modules and laser equipment; index_source=hs300; index_update=2026-06-29"
"SZ","002049","紫光国微","","002049.SZ","SZ002049","sz","","chips and memory; index_source=hs300; index_update=2026-06-29"
"SZ","002050","三花智控","","002050.SZ","SZ002050","sz","","thermal management and robotics components; index_source=hs300; index_update=2026-06-29"
"SZ","002230","科大讯飞","","002230.SZ","SZ002230","sz","","AI application; index_source=hs300; index_update=2026-06-29"
"SZ","002236","大华股份","","002236.SZ","SZ002236","sz","","AI vision; index_source=hs300; index_update=2026-06-29"
"SZ","002241","歌尔股份","","002241.SZ","SZ002241","sz","","consumer electronics and MR hardware; index_source=hs300; index_update=2026-06-29"
"SZ","002371","北方华创","","002371.SZ","SZ002371","sz","","semiconductor equipment; index_source=hs300; index_update=2026-06-29"
"SZ","002415","海康威视","","002415.SZ","SZ002415","sz","","AI vision; index_source=hs300; index_update=2026-06-29"
"SZ","002463","沪电股份","","002463.SZ","SZ002463","sz","","AI server PCB; index_source=hs300; index_update=2026-06-29"
"SZ","002475","立讯精密","","002475.SZ","SZ002475","sz","","consumer electronics and AI hardware supply chain; index_source=hs300; index_update=2026-06-29"
"SZ","002600","领益智造","","002600.SZ","SZ002600","sz","","consumer electronics components; index_source=hs300; index_update=2026-06-29"
"SZ","002916","深南电路","","002916.SZ","SZ002916","sz","","AI server PCB and packaging substrate; index_source=hs300; index_update=2026-06-29"
"SZ","002920","德赛西威","","002920.SZ","SZ002920","sz","","smart cockpit and autonomous driving; index_source=hs300; index_update=2026-06-29"
"SZ","002938","鹏鼎控股","","002938.SZ","SZ002938","sz","","consumer electronics PCB; index_source=hs300; index_update=2026-06-29"
"SH","600845","宝信软件","","600845.SS","SH600845","sh","","industrial software and cloud; index_source=hs300; index_update=2026-06-29"
"SH","600000","浦发银行","","600000.SS","SH600000","sh","","J66货币金融服务; index_source=hs300; index_update=2026-06-29"
"SH","600009","上海机场","","600009.SS","SH600009","sh","","G56航空运输业; index_source=hs300; index_update=2026-06-29"
"SH","600010","包钢股份","","600010.SS","SH600010","sh","","C31黑色金属冶炼和压延加工业; index_source=hs300; index_update=2026-06-29"
"SH","600011","华能国际","","600011.SS","SH600011","sh","","D44电力、热力生产和供应业; index_source=hs300; index_update=2026-06-29"
"SH","600015","华夏银行","","600015.SS","SH600015","sh","","J66货币金融服务; index_source=hs300; index_update=2026-06-29"
"SH","600016","民生银行","","600016.SS","SH600016","sh","","J66货币金融服务; index_source=hs300; index_update=2026-06-29"
"SH","600018","上港集团","","600018.SS","SH600018","sh","","G55水上运输业; index_source=hs300; index_update=2026-06-29"
"SH","600019","宝钢股份","","600019.SS","SH600019","sh","","C31黑色金属冶炼和压延加工业; index_source=hs300; index_update=2026-06-29"
"SH","600023","浙能电力","","600023.SS","SH600023","sh","","D44电力、热力生产和供应业; index_source=hs300; index_update=2026-06-29"
"SH","600025","华能水电","","600025.SS","SH600025","sh","","D44电力、热力生产和供应业; index_source=hs300; index_update=2026-06-29"
"SH","600026","中远海能","","600026.SS","SH600026","sh","","G55水上运输业; index_source=hs300; index_update=2026-06-29"
"SH","600027","华电国际","","600027.SS","SH600027","sh","","D44电力、热力生产和供应业; index_source=hs300; index_update=2026-06-29"
"SH","600029","南方航空","","600029.SS","SH600029","sh","","G56航空运输业; index_source=hs300; index_update=2026-06-29"
"SH","600039","四川路桥","","600039.SS","SH600039","sh","","E48土木工程建筑业; index_source=hs300; index_update=2026-06-29"
"SH","600048","保利发展","","600048.SS","SH600048","sh","","K70房地产业; index_source=hs300; index_update=2026-06-29"
"SH","600061","国投资本","","600061.SS","SH600061","sh","","J67资本市场服务; index_source=hs300; index_update=2026-06-29"
"SH","600066","宇通客车","","600066.SS","SH600066","sh","","C36汽车制造业; index_source=hs300; index_update=2026-06-29"
"SH","600085","同仁堂","","600085.SS","SH600085","sh","","C27医药制造业; index_source=hs300; index_update=2026-06-29"
"SH","600104","上汽集团","","600104.SS","SH600104","sh","","C36汽车制造业; index_source=hs300; index_update=2026-06-29"
"SH","600115","中国东航","","600115.SS","SH600115","sh","","G56航空运输业; index_source=hs300; index_update=2026-06-29"
"SH","600160","巨化股份","","600160.SS","SH600160","sh","","C26化学原料和化学制品制造业; index_source=hs300; index_update=2026-06-29"
"SH","600176","中国巨石","","600176.SS","SH600176","sh","","C30非金属矿物制品业; index_source=hs300; index_update=2026-06-29"
"SH","600188","兖矿能源","","600188.SS","SH600188","sh","","B06煤炭开采和洗选业; index_source=hs300; index_update=2026-06-29"
"SH","600196","复星医药","","600196.SS","SH600196","sh","","C27医药制造业; index_source=hs300; index_update=2026-06-29"
"SH","600219","南山铝业","","600219.SS","SH600219","sh","","C32有色金属冶炼和压延加工业; index_source=hs300; index_update=2026-06-29"
"SH","600221","海航控股","","600221.SS","SH600221","sh","","G56航空运输业; index_source=hs300; index_update=2026-06-29"
"SH","600233","圆通速递","","600233.SS","SH600233","sh","","G60邮政业; index_source=hs300; index_update=2026-06-29"
"SH","600346","恒力石化","","600346.SS","SH600346","sh","","C26化学原料和化学制品制造业; index_source=hs300; index_update=2026-06-29"
"SH","600362","江西铜业","","600362.SS","SH600362","sh","","C32有色金属冶炼和压延加工业; index_source=hs300; index_update=2026-06-29"
"SH","600372","中航机载","","600372.SS","SH600372","sh","","C37铁路、船舶、航空航天和其他运输设备制造业; index_source=hs300; index_update=2026-06-29"
"SH","600415","小商品城","","600415.SS","SH600415","sh","","L72商务服务业; index_source=hs300; index_update=2026-06-29"
"SH","600426","华鲁恒升","","600426.SS","SH600426","sh","","C26化学原料和化学制品制造业; index_source=hs300; index_update=2026-06-29"
"SH","600436","片仔癀","","600436.SS","SH600436","sh","","C27医药制造业; index_source=hs300; index_update=2026-06-29"
"SH","600438","通威股份","","600438.SS","SH600438","sh","","C38电气机械和器材制造业; index_source=hs300; index_update=2026-06-29"
"SH","600482","中国动力","","600482.SS","SH600482","sh","","C37铁路、船舶、航空航天和其他运输设备制造业; index_source=hs300; index_update=2026-06-29"
"SH","600489","中金黄金","","600489.SS","SH600489","sh","","B09有色金属矿采选业; index_source=hs300; index_update=2026-06-29"
"SH","600515","海南机场","","600515.SS","SH600515","sh","","K70房地产业; index_source=hs300; index_update=2026-06-29"
"SH","600547","山东黄金","","600547.SS","SH600547","sh","","B09有色金属矿采选业; index_source=hs300; index_update=2026-06-29"
"SH","600549","厦门钨业","","600549.SS","SH600549","sh","","C32有色金属冶炼和压延加工业; index_source=hs300; index_update=2026-06-29"
"SH","600585","海螺水泥","","600585.SS","SH600585","sh","","C30非金属矿物制品业; index_source=hs300; index_update=2026-06-29"
"SH","600600","青岛啤酒","","600600.SS","SH600600","sh","","C15酒、饮料和精制茶制造业; index_source=hs300; index_update=2026-06-29"
"SH","600660","福耀玻璃","","600660.SS","SH600660","sh","","C30非金属矿物制品业; index_source=hs300; index_update=2026-06-29"
"SH","600674","川投能源","","600674.SS","SH600674","sh","","D44电力、热力生产和供应业; index_source=hs300; index_update=2026-06-29"
"SH","600690","海尔智家","","600690.SS","SH600690","sh","","C38电气机械和器材制造业; index_source=hs300; index_update=2026-06-29"
"SH","600741","华域汽车","","600741.SS","SH600741","sh","","C36汽车制造业; index_source=hs300; index_update=2026-06-29"
"SH","600795","国电电力","","600795.SS","SH600795","sh","","D44电力、热力生产和供应业; index_source=hs300; index_update=2026-06-29"
"SH","600803","新奥股份","","600803.SS","SH600803","sh","","D45燃气生产和供应业; index_source=hs300; index_update=2026-06-29"
"SH","600886","国投电力","","600886.SS","SH600886","sh","","D44电力、热力生产和供应业; index_source=hs300; index_update=2026-06-29"
"SH","600893","航发动力","","600893.SS","SH600893","sh","","C37铁路、船舶、航空航天和其他运输设备制造业; index_source=hs300; index_update=2026-06-29"
"SH","600905","三峡能源","","600905.SS","SH600905","sh","","D44电力、热力生产和供应业; index_source=hs300; index_update=2026-06-29"
"SH","600918","中泰证券","","600918.SS","SH600918","sh","","J67资本市场服务; index_source=hs300; index_update=2026-06-29"
"SH","600919","江苏银行","","600919.SS","SH600919","sh","","J66货币金融服务; index_source=hs300; index_update=2026-06-29"
"SH","600926","杭州银行","","600926.SS","SH600926","sh","","J66货币金融服务; index_source=hs300; index_update=2026-06-29"
"SH","600938","中国海油","","600938.SS","SH600938","sh","","B07石油和天然气开采业; index_source=hs300; index_update=2026-06-29"
"SH","600958","东方证券","","600958.SS","SH600958","sh","","J67资本市场服务; index_source=hs300; index_update=2026-06-29"
"SH","600989","宝丰能源","","600989.SS","SH600989","sh","","C26化学原料和化学制品制造业; index_source=hs300; index_update=2026-06-29"
"SH","600999","招商证券","","600999.SS","SH600999","sh","","J67资本市场服务; index_source=hs300; index_update=2026-06-29"
"SH","601006","大秦铁路","","601006.SS","SH601006","sh","","G53铁路运输业; index_source=hs300; index_update=2026-06-29"
"SH","601009","南京银行","","601009.SS","SH601009","sh","","J66货币金融服务; index_source=hs300; index_update=2026-06-29"
"SH","601018","宁波港","","601018.SS","SH601018","sh","","G55水上运输业; index_source=hs300; index_update=2026-06-29"
"SH","601021","春秋航空","","601021.SS","SH601021","sh","","G56航空运输业; index_source=hs300; index_update=2026-06-29"
"SH","601058","赛轮轮胎","","601058.SS","SH601058","sh","","C29橡胶和塑料制品业; index_source=hs300; index_update=2026-06-29"
"SH","601059","信达证券","","601059.SS","SH601059","sh","","J67资本市场服务; index_source=hs300; index_update=2026-06-29"
"SH","601066","中信建投","","601066.SS","SH601066","sh","","J67资本市场服务; index_source=hs300; index_update=2026-06-29"
"SH","601077","渝农商行","","601077.SS","SH601077","sh","","J66货币金融服务; index_source=hs300; index_update=2026-06-29"
"SH","601100","恒立液压","","601100.SS","SH601100","sh","","C34通用设备制造业; index_source=hs300; index_update=2026-06-29"
"SH","601111","中国国航","","601111.SS","SH601111","sh","","G56航空运输业; index_source=hs300; index_update=2026-06-29"
"SH","601117","中国化学","","601117.SS","SH601117","sh","","E48土木工程建筑业; index_source=hs300; index_update=2026-06-29"
"SH","601136","首创证券","","601136.SS","SH601136","sh","","J67资本市场服务; index_source=hs300; index_update=2026-06-29"
"SH","601138","工业富联","","601138.SS","SH601138","sh","","C39计算机、通信和其他电子设备制造业; index_source=hs300; index_update=2026-06-29"
"SH","601169","北京银行","","601169.SS","SH601169","sh","","J66货币金融服务; index_source=hs300; index_update=2026-06-29"
"SH","601186","中国铁建","","601186.SS","SH601186","sh","","E48土木工程建筑业; index_source=hs300; index_update=2026-06-29"
"SH","601225","陕西煤业","","601225.SS","SH601225","sh","","B06煤炭开采和洗选业; index_source=hs300; index_update=2026-06-29"
"SH","601229","上海银行","","601229.SS","SH601229","sh","","J66货币金融服务; index_source=hs300; index_update=2026-06-29"
"SH","601238","广汽集团","","601238.SS","SH601238","sh","","C36汽车制造业; index_source=hs300; index_update=2026-06-29"
"SH","601319","中国人保","","601319.SS","SH601319","sh","","J68保险业; index_source=hs300; index_update=2026-06-29"
"SH","601336","新华保险","","601336.SS","SH601336","sh","","J68保险业; index_source=hs300; index_update=2026-06-29"
"SH","601360","三六零","","601360.SS","SH601360","sh","","I64互联网和相关服务; index_source=hs300; index_update=2026-06-29"
"SH","601377","兴业证券","","601377.SS","SH601377","sh","","J67资本市场服务; index_source=hs300; index_update=2026-06-29"
"SH","601390","中国中铁","","601390.SS","SH601390","sh","","E48土木工程建筑业; index_source=hs300; index_update=2026-06-29"
"SH","601456","国联民生","","601456.SS","SH601456","sh","","J67资本市场服务; index_source=hs300; index_update=2026-06-29"
"SH","601607","上海医药","","601607.SS","SH601607","sh","","F52零售业; index_source=hs300; index_update=2026-06-29"
"SH","601618","中国中冶","","601618.SS","SH601618","sh","","E48土木工程建筑业; index_source=hs300; index_update=2026-06-29"
"SH","601633","长城汽车","","601633.SS","SH601633","sh","","C36汽车制造业; index_source=hs300; index_update=2026-06-29"
"SH","601669","中国电建","","601669.SS","SH601669","sh","","E48土木工程建筑业; index_source=hs300; index_update=2026-06-29"
"SH","601689","拓普集团","","601689.SS","SH601689","sh","","C36汽车制造业; index_source=hs300; index_update=2026-06-29"
"SH","601698","中国卫通","","601698.SS","SH601698","sh","","I63电信、广播电视和卫星传输服务; index_source=hs300; index_update=2026-06-29"
"SH","601727","上海电气","","601727.SS","SH601727","sh","","C34通用设备制造业; index_source=hs300; index_update=2026-06-29"
"SH","601766","中国中车","","601766.SS","SH601766","sh","","C37铁路、船舶、航空航天和其他运输设备制造业; index_source=hs300; index_update=2026-06-29"
"SH","601788","光大证券","","601788.SS","SH601788","sh","","J67资本市场服务; index_source=hs300; index_update=2026-06-29"
"SH","601800","中国交建","","601800.SS","SH601800","sh","","E48土木工程建筑业; index_source=hs300; index_update=2026-06-29"
"SH","601816","京沪高铁","","601816.SS","SH601816","sh","","G53铁路运输业; index_source=hs300; index_update=2026-06-29"
"SH","601818","光大银行","","601818.SS","SH601818","sh","","J66货币金融服务; index_source=hs300; index_update=2026-06-29"
"SH","601825","沪农商行","","601825.SS","SH601825","sh","","J66货币金融服务; index_source=hs300; index_update=2026-06-29"
"SH","601838","成都银行","","601838.SS","SH601838","sh","","J66货币金融服务; index_source=hs300; index_update=2026-06-29"
"SH","601868","中国能建","","601868.SS","SH601868","sh","","E48土木工程建筑业; index_source=hs300; index_update=2026-06-29"
"SH","601872","招商轮船","","601872.SS","SH601872","sh","","G55水上运输业; index_source=hs300; index_update=2026-06-29"
"SH","601877","正泰电器","","601877.SS","SH601877","sh","","C38电气机械和器材制造业; index_source=hs300; index_update=2026-06-29"
"SH","601878","浙商证券","","601878.SS","SH601878","sh","","J67资本市场服务; index_source=hs300; index_update=2026-06-29"
"SH","601881","中国银河","","601881.SS","SH601881","sh","","J67资本市场服务; index_source=hs300; index_update=2026-06-29"
"SH","601898","中煤能源","","601898.SS","SH601898","sh","","B06煤炭开采和洗选业; index_source=hs300; index_update=2026-06-29"
"SH","601901","方正证券","","601901.SS","SH601901","sh","","J67资本市场服务; index_source=hs300; index_update=2026-06-29"
"SH","601916","浙商银行","","601916.SS","SH601916","sh","","J66货币金融服务; index_source=hs300; index_update=2026-06-29"
"SH","601939","建设银行","","601939.SS","SH601939","sh","","J66货币金融服务; index_source=hs300; index_update=2026-06-29"
"SH","601985","中国核电","","601985.SS","SH601985","sh","","D44电力、热力生产和供应业; index_source=hs300; index_update=2026-06-29"
"SH","601995","中金公司","","601995.SS","SH601995","sh","","J67资本市场服务; index_source=hs300; index_update=2026-06-29"
"SH","601998","中信银行","","601998.SS","SH601998","sh","","J66货币金融服务; index_source=hs300; index_update=2026-06-29"
"SH","603260","合盛硅业","","603260.SS","SH603260","sh","","C26化学原料和化学制品制造业; index_source=hs300; index_update=2026-06-29"
"SH","603288","海天味业","","603288.SS","SH603288","sh","","C14食品制造业; index_source=hs300; index_update=2026-06-29"
"SH","603296","华勤技术","","603296.SS","SH603296","sh","","C39计算机、通信和其他电子设备制造业; index_source=hs300; index_update=2026-06-29"
"SH","603369","今世缘","","603369.SS","SH603369","sh","","C15酒、饮料和精制茶制造业; index_source=hs300; index_update=2026-06-29"
"SH","603392","万泰生物","","603392.SS","SH603392","sh","","C27医药制造业; index_source=hs300; index_update=2026-06-29"
"SH","603799","华友钴业","","603799.SS","SH603799","sh","","C32有色金属冶炼和压延加工业; index_source=hs300; index_update=2026-06-29"
"SH","603893","瑞芯微","","603893.SS","SH603893","sh","","C39计算机、通信和其他电子设备制造业; index_source=hs300; index_update=2026-06-29"
"SH","605117","德业股份","","605117.SS","SH605117","sh","","C38电气机械和器材制造业; index_source=hs300; index_update=2026-06-29"
"SH","605499","东鹏饮料","","605499.SS","SH605499","sh","","C15酒、饮料和精制茶制造业; index_source=hs300; index_update=2026-06-29"
"SZ","000001","平安银行","","000001.SZ","SZ000001","sz","","J66货币金融服务; index_source=hs300; index_update=2026-06-29"
"SZ","000002","万科A","","000002.SZ","SZ000002","sz","","K70房地产业; index_source=hs300; index_update=2026-06-29"
"SZ","000100","TCL科技","","000100.SZ","SZ000100","sz","","C39计算机、通信和其他电子设备制造业; index_source=hs300; index_update=2026-06-29"
"SZ","000157","中联重科","","000157.SZ","SZ000157","sz","","C35专用设备制造业; index_source=hs300; index_update=2026-06-29"
"SZ","000166","申万宏源","","000166.SZ","SZ000166","sz","","J67资本市场服务; index_source=hs300; index_update=2026-06-29"
"SZ","000301","东方盛虹","","000301.SZ","SZ000301","sz","","C26化学原料和化学制品制造业; index_source=hs300; index_update=2026-06-29"
"SZ","000333","美的集团","","000333.SZ","SZ000333","sz","","C38电气机械和器材制造业; index_source=hs300; index_update=2026-06-29"
"SZ","000338","潍柴动力","","000338.SZ","SZ000338","sz","","C36汽车制造业; index_source=hs300; index_update=2026-06-29"
"SZ","000408","藏格矿业","","000408.SZ","SZ000408","sz","","C26化学原料和化学制品制造业; index_source=hs300; index_update=2026-06-29"
"SZ","000425","徐工机械","","000425.SZ","SZ000425","sz","","C35专用设备制造业; index_source=hs300; index_update=2026-06-29"
"SZ","000538","云南白药","","000538.SZ","SZ000538","sz","","C27医药制造业; index_source=hs300; index_update=2026-06-29"
"SZ","000568","泸州老窖","","000568.SZ","SZ000568","sz","","C15酒、饮料和精制茶制造业; index_source=hs300; index_update=2026-06-29"
"SZ","000596","古井贡酒","","000596.SZ","SZ000596","sz","","C15酒、饮料和精制茶制造业; index_source=hs300; index_update=2026-06-29"
"SZ","000617","中油资本","","000617.SZ","SZ000617","sz","","J66货币金融服务; index_source=hs300; index_update=2026-06-29"
"SZ","000625","长安汽车","","000625.SZ","SZ000625","sz","","C36汽车制造业; index_source=hs300; index_update=2026-06-29"
"SZ","000630","铜陵有色","","000630.SZ","SZ000630","sz","","C32有色金属冶炼和压延加工业; index_source=hs300; index_update=2026-06-29"
"SZ","000651","格力电器","","000651.SZ","SZ000651","sz","","C38电气机械和器材制造业; index_source=hs300; index_update=2026-06-29"
"SZ","000657","中钨高新","","000657.SZ","SZ000657","sz","","C33金属制品业; index_source=hs300; index_update=2026-06-29"
"SZ","000708","中信特钢","","000708.SZ","SZ000708","sz","","C31黑色金属冶炼和压延加工业; index_source=hs300; index_update=2026-06-29"
"SZ","000725","京东方A","","000725.SZ","SZ000725","sz","","C39计算机、通信和其他电子设备制造业; index_source=hs300; index_update=2026-06-29"
"SZ","000768","中航西飞","","000768.SZ","SZ000768","sz","","C37铁路、船舶、航空航天和其他运输设备制造业; index_source=hs300; index_update=2026-06-29"
"SZ","000776","广发证券","","000776.SZ","SZ000776","sz","","J67资本市场服务; index_source=hs300; index_update=2026-06-29"
"SZ","000792","盐湖股份","","000792.SZ","SZ000792","sz","","C26化学原料和化学制品制造业; index_source=hs300; index_update=2026-06-29"
"SZ","000807","云铝股份","","000807.SZ","SZ000807","sz","","C32有色金属冶炼和压延加工业; index_source=hs300; index_update=2026-06-29"
"SZ","000858","五粮液","","000858.SZ","SZ000858","sz","","C15酒、饮料和精制茶制造业; index_source=hs300; index_update=2026-06-29"
